img12.png,0
img13.png,0
img14.png,0
img15.png,0
img16.png,0
img17.png,0
img18.png,0
img19.png,0
img20.png,0
img21.png,0
img22.png,0
img23.png,0
img24.png,0
img25.png,0
img26.png,0
img27.png,0
img28.png,0
img29.png,0
img30.png,0
img31.png,0
img32.png,0
img33.png,0
img34.png,0
img35.png,0
img36.png,0
img37.png,0
img38.png,0
img39.png,0
img40.png,0
img41.png,0
img42.png,0
img43.png,0
img44.png,0
img45.png,0
img46.png,0
img47.png,0
img48.png,0
img49.png,0
img50.png,0
img51.png,0
img52.png,0
img53.png,0
img54.png,0
img55.png,0
img56.png,0
img57.png,0
img58.png,0
img59.png,0
img60.png,0
img61.png,0
img62.png,0
img63.png,0
img64.png,0
img65.png,0
img66.png,0
img67.png,0
img68.png,0
img69.png,0
img70.png,0
img71.png,0
img72.png,0
img73.png,0
img74.png,0
img75.png,1
img76.png,1
img77.png,1
img78.png,1
img79.png,1
img80.png,1
img81.png,1
img82.png,1
img83.png,1
img84.png,1
img85.png,1
img86.png,1
img87.png,1
img88.png,1
img89.png,1
img90.png,1
img91.png,1
img92.png,1
img93.png,1
img94.png,1
img95.png,1
img96.png,1
img97.png,1
img98.png,1
img99.png,1
img100.png,1
img101.png,1
img102.png,1
img103.png,1
img104.png,1
img105.png,1
img106.png,1
img107.png,1
img108.png,1
img109.png,1
img110.png,1
img111.png,1
img112.png,1
img113.png,1
img114.png,1
img115.png,1
img116.png,1
img117.png,1
img118.png,1
img119.png,1
img120.png,1
img121.png,1
img122.png,1
img123.png,1
img124.png,1
img125.png,1
img126.png,1
img127.png,1
img128.png,1
img129.png,1
img130.png,1
img131.png,1
img132.png,1
img133.png,1
img134.png,1
img135.png,1
img136.png,1
img137.png,1
img138.png,1
img139.png,1
img140.png,1
img141.png,1
img142.png,1
img143.png,1
img144.png,1
img145.png,1
img146.png,1
img147.png,1
img148.png,1
img149.png,1
img150.png,1
img151.png,1
img152.png,1
img153.png,1
img154.png,1
img155.png,1
img156.png,1
img157.png,1
img158.png,1
img159.png,1
img160.png,1
img161.png,1
img162.png,1
img163.png,1
img164.png,1
img165.png,1
img166.png,1
img167.png,1
img168.png,1
img169.png,1
img170.png,1
img171.png,1
img172.png,1
img173.png,1
img174.png,1
img175.png,1
img176.png,1
img177.png,1
img178.png,1
img179.png,1
img180.png,1
img181.png,1
img182.png,1
img183.png,1
img184.png,1
img185.png,1
img186.png,1
img187.png,1
img188.png,1
img189.png,1
img190.png,1
img191.png,1
img192.png,1
img193.png,1
img194.png,1
img195.png,1
img196.png,1
img197.png,1
img198.png,1
img199.png,0
img200.png,0
img201.png,0
img202.png,0
img203.png,0
img204.png,0
img205.png,0
img206.png,0
img207.png,0
img208.png,0
img209.png,0
img210.png,0
img211.png,0
img212.png,0
img213.png,0
img214.png,0
img215.png,0
img216.png,0
img217.png,0
img218.png,0
img219.png,0
img220.png,0
img221.png,0
img222.png,0
img223.png,0
img224.png,0
img225.png,0
img226.png,0
img227.png,0
img228.png,0
img229.png,0
img230.png,0
img231.png,0
img232.png,0
img233.png,0
img234.png,0
img235.png,0
img236.png,0
img237.png,0
img238.png,0
img239.png,0
img240.png,0
img241.png,0
img242.png,0
img243.png,0
img244.png,0
img245.png,0
img246.png,0
img247.png,0
img248.png,0
img249.png,0
img250.png,0
img251.png,0
img252.png,0
img253.png,0
img254.png,0
img255.png,0
img256.png,0
img257.png,0
img258.png,0
img259.png,0
img260.png,0
img261.png,0
img262.png,0
img263.png,0
img264.png,0
img265.png,0
img266.png,0
img267.png,0
img268.png,0
img269.png,0
img270.png,0
img271.png,0
img272.png,0
img273.png,1
img274.png,1
img275.png,1
img276.png,1
img277.png,1
img278.png,1
img279.png,1
img280.png,1
img281.png,1
img282.png,1
img283.png,1
img284.png,1
img285.png,0
img287.png,1
img288.png,1
img289.png,1
img290.png,1
img291.png,1
img292.png,1
img293.png,1
img294.png,1
img295.png,1
img296.png,1
img297.png,1
img298.png,1
img299.png,1
img300.png,1
img301.png,1
img302.png,1
img303.png,1
img304.png,1
img305.png,1
img306.png,1
img307.png,1
img308.png,1
img309.png,1
img310.png,1
img311.png,1
img312.png,1
img313.png,1
img314.png,1
img315.png,1
img316.png,1
img317.png,1
img318.png,1
img319.png,1
img320.png,1
img321.png,1
img322.png,1
img323.png,1
img324.png,1
img325.png,1
img326.png,1
img327.png,1
img328.png,1
img329.png,1
img330.png,1
img331.png,1
img332.png,1
img333.png,1
img334.png,1
img335.png,1
img336.png,1
img337.png,1
img338.png,1
img339.png,1
img340.png,1
img341.png,1
img342.png,1
img343.png,1
img344.png,1
img345.png,1
img346.png,1
img347.png,1
img348.png,1
img349.png,1
img350.png,1
img351.png,1
img352.png,1
img353.png,1
img354.png,0
img355.png,0
img356.png,0
img357.png,0
img358.png,0
img359.png,0
img360.png,0
img361.png,0
img362.png,0
img363.png,0
img364.png,0
img365.png,0
img366.png,0
img367.png,0
img368.png,0
img369.png,0
img370.png,0
img371.png,0
img372.png,0
img373.png,0
img374.png,0
img375.png,0
img376.png,0
img377.png,0
img378.png,0
img379.png,0
img380.png,0
img381.png,0
img382.png,0
img383.png,0
img384.png,0
img385.png,0
img386.png,0
img387.png,0
img388.png,0
img389.png,0
img390.png,0
img391.png,0
img392.png,0
img393.png,0
img394.png,0
img395.png,0
img396.png,0
img397.png,0
img398.png,0
img399.png,0
img400.png,0
img401.png,0
img402.png,0
img403.png,0
img404.png,0
img405.png,0
img406.png,0
img407.png,0
img408.png,1
img409.png,1
img410.png,1
img411.png,1
img412.png,1
img413.png,1
img414.png,1
img415.png,1
img416.png,1
img417.png,1
img418.png,1
img419.png,1
img420.png,1
img421.png,1
img422.png,1
img423.png,1
img424.png,1
img425.png,1
img426.png,1
img427.png,1
img428.png,1
img429.png,1
img430.png,1
img431.png,1
img432.png,1
img433.png,1
img434.png,1
img435.png,1
img436.png,1
img437.png,1
img438.png,1
img439.png,1
img440.png,1
img441.png,1
img442.png,1
img443.png,1
img444.png,1
img445.png,1
img446.png,1
img447.png,1
img448.png,1
img449.png,1
img450.png,1
img451.png,1
img452.png,1
img453.png,1
img454.png,1
img455.png,1
img456.png,1
img457.png,1
img458.png,1
img459.png,1
img460.png,1
img461.png,1
img462.png,1
img463.png,1
img464.png,1
img465.png,1
img466.png,1
img467.png,1
img468.png,1
img469.png,1
img470.png,1
img471.png,1
img472.png,1
img473.png,1
img474.png,1
img475.png,1
img476.png,1
img477.png,1
img478.png,1
img479.png,1
img480.png,1
img481.png,1
img482.png,1
img483.png,1
img484.png,1
img485.png,1
img486.png,1
img487.png,1
img488.png,1
img489.png,1
img490.png,0
img491.png,0
img492.png,0
img493.png,0
img494.png,0
img495.png,0
img496.png,0
img497.png,0
img498.png,0
img499.png,0
img500.png,0
img501.png,0
img502.png,0
img503.png,0
img504.png,0
img505.png,0
img506.png,0
img507.png,0
img508.png,0
img509.png,0
img510.png,0
img511.png,0
img512.png,0
img513.png,0
img514.png,0
img515.png,0
img516.png,0
img517.png,0
img518.png,0
img519.png,0
img520.png,0
img521.png,0
img522.png,0
img523.png,0
img524.png,0
img525.png,0
img526.png,0
img527.png,0
img528.png,0
img529.png,0
img530.png,0
img531.png,0
img532.png,0
img533.png,0
img534.png,0
img535.png,0
img536.png,0
img537.png,0
img538.png,0
img539.png,0
img540.png,0
img541.png,0
img542.png,0
img543.png,0
img544.png,0
img545.png,0
img546.png,0
img547.png,0
img548.png,0
img549.png,0
img550.png,0
img551.png,0
img552.png,0
img553.png,0
img554.png,0
img555.png,0
img556.png,0
img557.png,0
img558.png,0
img559.png,0
img560.png,0
img561.png,0
img562.png,0
img563.png,1
img564.png,1
img565.png,1
img566.png,1
img567.png,1
img568.png,1
img569.png,1
img570.png,1
img571.png,1
img572.png,1
img576.png,1
img577.png,1
img578.png,1
img579.png,1
img580.png,1
img581.png,1
img582.png,1
img583.png,1
img584.png,1
img585.png,1
img586.png,1
img587.png,1
img588.png,1
img589.png,1
img590.png,1
img591.png,1
img592.png,1
img593.png,1
img594.png,1
img595.png,1
img596.png,1
img597.png,1
img598.png,1
img599.png,1
img600.png,1
img601.png,1
img602.png,1
img603.png,1
img604.png,1
img605.png,1
img606.png,1
img607.png,1
img608.png,1
img609.png,1
img610.png,1
img611.png,1
img612.png,1
img613.png,1
img614.png,1
img615.png,1
img616.png,1
img617.png,1
img618.png,1
img619.png,1
img620.png,1
img621.png,1
img622.png,1
img623.png,1
img624.png,1
img625.png,1
img626.png,1
img627.png,1
img628.png,1
img629.png,1
img630.png,1
img631.png,1
img632.png,1
img633.png,1
img634.png,0
img635.png,0
img636.png,0
img637.png,0
img638.png,0
img639.png,0
img640.png,0
img641.png,0
img642.png,0
img643.png,0
img644.png,0
img645.png,0
img646.png,0
img647.png,0
img648.png,0
img649.png,0
img650.png,0
img651.png,0
img652.png,0
img653.png,0
img654.png,0
img655.png,0
img656.png,0
img657.png,0
img658.png,0
img659.png,0
img660.png,0
img661.png,0
img662.png,0
img663.png,0
img664.png,0
img665.png,0
img666.png,0
img667.png,0
img668.png,0
img669.png,0
img670.png,0
img671.png,0
img672.png,0
img673.png,0
img674.png,0
img675.png,0
img676.png,0
img677.png,0
img678.png,0
img679.png,0
img680.png,0
img681.png,0
img682.png,0
img683.png,0
img684.png,0
img685.png,0
img686.png,0
img687.png,0
img688.png,0
img689.png,0
img690.png,0
img691.png,0
img692.png,0
img693.png,0
img694.png,0
img695.png,0
img696.png,0
img697.png,0
img698.png,0
img699.png,0
img700.png,0
img701.png,0
img702.png,0
img703.png,0
img704.png,0
img705.png,0
img706.png,1
img707.png,1
img708.png,1
img709.png,1
img710.png,1
img711.png,1
img712.png,1
img713.png,1
img714.png,1
img715.png,1
img716.png,1
img719.png,1
